frame,time_seconds,beat_position,bar_position,section,energy,dominant_slot,tension_chords,glassy_arps,broken_beat,granular_texture,temperature,top_k,cfg_musiccoca,cfg_notes,cfg_drums,drum_gate
2199,87.96,152.464,38.116,first_peak,0.627507,granular_texture,0.127412,0.18532,0.164101,0.523167,1.0714,133,4.6871,0.4241,1.36,0
2200,88.0,152.5333,38.1333,first_peak,0.627653,granular_texture,0.137237,0.243098,0.146064,0.4736,1.0656,135,4.6456,0.4566,1.2997,0
2201,88.04,152.6027,38.1507,first_peak,0.6278,glassy_arps,0.192285,0.408373,0.181006,0.218335,1.035,142,4.5908,0.5833,1.417,1
2202,88.08,152.672,38.168,first_peak,0.627949,glassy_arps,0.213464,0.513217,0.199972,0.073346,1.0177,146,4.6806,0.6465,1.4807,0
2203,88.12,152.7413,38.1853,first_peak,0.628099,glassy_arps,0.19089,0.499049,0.235898,0.074162,1.0178,146,4.6692,0.6133,1.6012,0
2204,88.16,152.8107,38.2027,first_peak,0.628249,glassy_arps,0.164566,0.408697,0.261518,0.165219,1.0288,142,4.5931,0.5488,1.6872,0
2205,88.2,152.88,38.22,first_peak,0.628402,glassy_arps,0.175284,0.320491,0.273714,0.230511,1.0367,138,4.5188,0.5313,1.7282,0
2206,88.24,152.9493,38.2373,first_peak,0.628555,glassy_arps,0.247488,0.288333,0.266422,0.197758,1.0329,137,4.4922,0.6103,1.7039,0
2207,88.28,153.0187,38.2547,first_peak,0.62871,tension_chords,0.402282,0.287132,0.218289,0.092297,1.0203,137,4.5897,0.8033,1.5429,1
2208,88.32,153.088,38.272,first_peak,0.628866,tension_chords,0.545087,0.244814,0.153772,0.056326,1.016,135,4.7118,0.967,1.3269,0
2209,88.36,153.1573,38.2893,first_peak,0.629023,tension_chords,0.551926,0.18197,0.130403,0.135701,1.0256,133,4.7183,0.9536,1.2488,0
2210,88.4,153.2267,38.3067,first_peak,0.629182,tension_chords,0.453603,0.135383,0.115631,0.295383,1.0449,131,4.6354,0.8144,1.1995,0
2211,88.44,153.296,38.324,first_peak,0.629341,tension_chords,0.40856,0.12691,0.135595,0.328935,1.049,130,4.5978,0.7551,1.2665,0
2212,88.48,153.3653,38.3413,first_peak,0.629502,tension_chords,0.420222,0.141219,0.253723,0.184837,1.0318,131,4.6085,0.7747,1.6624,0
2213,88.52,153.4347,38.3587,first_peak,0.629664,broken_beat,0.391782,0.15188,0.395586,0.060752,1.0169,132,4.5883,0.7429,2.1378,0
2214,88.56,153.504,38.376,first_peak,0.629828,broken_beat,0.326363,0.174494,0.43684,0.062303,1.0172,133,4.624,0.669,2.2762,1
2215,88.6,153.5733,38.3933,first_peak,0.629992,broken_beat,0.248289,0.224967,0.323706,0.203038,1.0342,135,4.5286,0.5891,1.8974,1
2216,88.64,153.6427,38.4107,first_peak,0.630158,granular_texture,0.180784,0.279396,0.174566,0.365254,1.0537,137,4.5647,0.5238,1.398,0
2217,88.68,153.712,38.428,first_peak,0.630325,glassy_arps,0.179731,0.395843,0.129205,0.295221,1.0454,142,4.5914,0.5632,1.2462,0
2218,88.72,153.7813,38.4453,first_peak,0.630493,glassy_arps,0.19057,0.541886,0.145459,0.122085,1.0247,148,4.7163,0.6279,1.3008,0
2219,88.76,153.8507,38.4627,first_peak,0.630662,glassy_arps,0.17491,0.596814,0.160258,0.068018,1.0183,150,4.7637,0.6275,1.3506,0
2220,88.8,153.92,38.48,first_peak,0.630833,glassy_arps,0.147821,0.528675,0.186671,0.136834,1.0266,148,4.7066,0.5698,1.4393,0
2221,88.84,153.9893,38.4973,first_peak,0.631005,glassy_arps,0.106476,0.338613,0.265043,0.289869,1.045,140,4.5458,0.4516,1.702,0
2222,88.88,154.0587,38.5147,first_peak,0.631178,broken_beat,0.094533,0.231987,0.354896,0.318585,1.0486,135,4.5604,0.3994,2.0032,1
2223,88.92,154.128,38.532,first_peak,0.631352,broken_beat,0.117593,0.203438,0.463133,0.215836,1.0363,134,4.6532,0.4182,2.366,1
2224,88.96,154.1973,38.5493,first_peak,0.631527,broken_beat,0.1823,0.218639,0.511156,0.087905,1.0211,135,4.6948,0.5044,2.5271,0
2225,89.0,154.2667,38.5667,first_peak,0.631704,broken_beat,0.264761,0.24224,0.382455,0.110544,1.0238,136,4.5862,0.6157,2.0961,0
2226,89.04,154.336,38.584,first_peak,0.631881,granular_texture,0.276194,0.20712,0.207415,0.309272,1.0478,134,4.5248,0.6177,1.5099,0
2227,89.08,154.4053,38.6013,first_peak,0.63206,granular_texture,0.260812,0.164527,0.144364,0.430296,1.0624,132,4.6284,0.5836,1.2989,0
2228,89.12,154.4747,38.6187,first_peak,0.63224,granular_texture,0.317262,0.192903,0.1466,0.343235,1.052,134,4.5552,0.6641,1.3066,0
2229,89.16,154.544,38.636,first_peak,0.632421,tension_chords,0.403992,0.268237,0.19851,0.129261,1.0264,137,4.6077,0.7989,1.4807,1
2230,89.2,154.6133,38.6533,first_peak,0.632604,tension_chords,0.360991,0.279211,0.307019,0.052779,1.0173,137,4.5719,0.749,1.8444,1
2231,89.24,154.6827,38.6707,first_peak,0.632787,broken_beat,0.293908,0.266883,0.349419,0.08979,1.0219,137,4.5629,0.6608,1.9866,0
2232,89.28,154.752,38.688,first_peak,0.632972,broken_beat,0.246207,0.250321,0.270326,0.233146,1.0391,136,4.4965,0.5954,1.7219,0
2233,89.32,154.8213,38.7053,first_peak,0.633157,glassy_arps,0.258813,0.273758,0.203197,0.264232,1.043,137,4.5002,0.6193,1.4972,0
2234,89.36,154.8907,38.7227,first_peak,0.633344,glassy_arps,0.347669,0.349693,0.157381,0.145257,1.0288,140,4.5656,0.757,1.3439,0
2235,89.4,154.96,38.74,first_peak,0.633532,tension_chords,0.438562,0.376055,0.129525,0.055858,1.0181,142,4.642,0.8798,1.2508,0
2236,89.44,155.0293,38.7573,first_peak,0.633722,tension_chords,0.478267,0.319849,0.130574,0.07131,1.0201,139,4.6766,0.9098,1.2545,0
2237,89.48,155.0987,38.7747,first_peak,0.633912,tension_chords,0.422559,0.229283,0.125135,0.223023,1.0384,135,4.6301,0.8084,1.2365,0
2238,89.52,155.168,38.792,first_peak,0.634103,granular_texture,0.323763,0.164895,0.158726,0.352615,1.054,133,4.5715,0.6624,1.3492,0
2239,89.56,155.2373,38.8093,first_peak,0.634296,broken_beat,0.256594,0.141453,0.328897,0.273056,1.0445,132,4.5522,0.5703,1.9195,0
2240,89.6,155.3067,38.8267,first_peak,0.63449,broken_beat,0.209102,0.14244,0.551711,0.096746,1.0235,132,4.7424,0.5112,2.6662,0
2241,89.64,155.376,38.844,first_peak,0.634684,broken_beat,0.195123,0.167231,0.573168,0.064478,1.0197,133,4.7615,0.5024,2.7383,0
2242,89.68,155.4453,38.8613,first_peak,0.63488,broken_beat,0.180692,0.203118,0.413771,0.202419,1.0363,134,4.6269,0.497,2.2045,0
2243,89.72,155.5147,38.8787,first_peak,0.635077,granular_texture,0.142847,0.229124,0.211061,0.416969,1.0622,136,4.6305,0.4588,1.5256,1
2244,89.76,155.584,38.896,first_peak,0.635275,granular_texture,0.132988,0.307374,0.152789,0.406849,1.061,139,4.6228,0.4738,1.3306,0
2245,89.8,155.6533,38.9133,first_peak,0.635475,glassy_arps,0.154063,0.476105,0.173737,0.196096,1.0358,146,4.6826,0.5592,1.401,0
2246,89.84,155.7227,38.9307,first_peak,0.635675,glassy_arps,0.160368,0.582592,0.182788,0.074253,1.0213,151,4.774,0.6044,1.4316,0
2247,89.88,155.792,38.948,first_peak,0.635876,glassy_arps,0.14685,0.527072,0.224571,0.101507,1.0247,148,4.7277,0.568,1.5718,0
2248,89.92,155.8613,38.9653,first_peak,0.636079,glassy_arps,0.116577,0.356301,0.278107,0.249016,1.0425,141,4.5834,0.4704,1.7513,0
2249,89.96,155.9307,38.9827,first_peak,0.636282,broken_beat,0.115819,0.270013,0.329652,0.284515,1.0468,138,4.5617,0.4393,1.9242,0
2250,90.0,156.0,39.0,first_peak,0.636487,broken_beat,0.197094,0.285388,0.349284,0.168234,1.033,138,4.5793,0.5463,1.9902,1
2251,90.04,156.0693,39.0173,first_peak,0.636693,tension_chords,0.374277,0.277319,0.280455,0.067949,1.021,138,4.6014,0.7649,1.7599,1
2252,90.08,156.1387,39.0347,first_peak,0.636899,tension_chords,0.509099,0.225081,0.188766,0.077055,1.0222,136,4.7169,0.9152,1.453,0
2253,90.12,156.208,39.052,first_peak,0.637107,tension_chords,0.467559,0.163992,0.140482,0.227968,1.0404,133,4.6826,0.8418,1.2914,0
2254,90.16,156.2773,39.0693,first_peak,0.637316,tension_chords,0.399038,0.130757,0.117387,0.352819,1.0555,132,4.6252,0.7446,1.2143,0
2255,90.2,156.3467,39.0867,first_peak,0.637526,tension_chords,0.429814,0.137634,0.143651,0.288901,1.0479,132,4.6523,0.7854,1.3025,0
2256,90.24,156.416,39.104,first_peak,0.637737,tension_chords,0.46887,0.159309,0.264033,0.107788,1.0263,133,4.6865,0.8418,1.706,0
2257,90.28,156.4853,39.1213,first_peak,0.637949,tension_chords,0.395483,0.169741,0.385372,0.049405,1.0194,134,4.625,0.7538,2.1127,0
2258,90.32,156.5547,39.1387,first_peak,0.638162,broken_beat,0.298587,0.185327,0.405398,0.110688,1.0268,134,4.6344,0.6381,2.1801,1
2259,90.36,156.624,39.156,first_peak,0.638376,broken_beat,0.247604,0.233051,0.286216,0.233128,1.0416,136,4.5341,0.5911,1.781,1
2260,90.4,156.6933,39.1733,first_peak,0.638592,glassy_arps,0.239911,0.350833,0.155842,0.253414,1.0442,141,4.5899,0.6227,1.3445,0
2261,90.44,156.7627,39.1907,first_peak,0.638808,glassy_arps,0.242766,0.518568,0.117225,0.121441,1.0284,148,4.7335,0.685,1.2154,0
2262,90.48,156.832,39.208,first_peak,0.639025,glassy_arps,0.238059,0.576001,0.130289,0.055651,1.0206,151,4.7833,0.6992,1.2594,0
2263,90.52,156.9013,39.2253,first_peak,0.639243,glassy_arps,0.224306,0.509866,0.151447,0.114381,1.0278,148,4.728,0.6588,1.3305,0
2264,90.56,156.9707,39.2427,first_peak,0.639463,granular_texture,0.156974,0.322983,0.177633,0.34241,1.0552,140,4.5867,0.5093,1.4185,0
2265,90.6,157.04,39.26,first_peak,0.639683,granular_texture,0.110852,0.201575,0.269195,0.418379,1.0645,135,4.6522,0.4091,1.7255,1
2266,90.64,157.1093,39.2773,first_peak,0.639904,broken_beat,0.119813,0.184464,0.477688,0.218035,1.0405,134,4.7036,0.4143,2.4242,1
2267,90.68,157.1787,39.2947,first_peak,0.640127,broken_beat,0.138946,0.183597,0.604411,0.073046,1.0232,134,4.8123,0.4379,2.8489,0
2268,90.72,157.248,39.312,first_peak,0.64035,broken_beat,0.173429,0.214371,0.50558,0.106621,1.0274,136,4.7293,0.4918,2.5181,0
2269,90.76,157.3173,39.3293,first_peak,0.640575,granular_texture,0.186179,0.211011,0.243443,0.359368,1.0578,136,4.606,0.5066,1.6402,0
2270,90.8,157.3867,39.3467,first_peak,0.6408,granular_texture,0.180176,0.187328,0.156228,0.476267,1.0719,135,4.7064,0.4908,1.3482,0
2271,90.84,157.456,39.364,first_peak,0.641026,granular_texture,0.237293,0.260646,0.16691,0.335151,1.0551,138,4.5874,0.5878,1.3843,0
2272,90.88,157.5253,39.3813,first_peak,0.641254,glassy_arps,0.29868,0.404189,0.194744,0.102387,1.0273,144,4.6471,0.7148,1.4778,1
2273,90.92,157.5947,39.3987,first_peak,0.641482,glassy_arps,0.275249,0.416187,0.248364,0.060201,1.0223,144,4.6584,0.6897,1.6576,1
2274,90.96,157.664,39.416,first_peak,0.641711,glassy_arps,0.232458,0.330759,0.288272,0.148511,1.033,141,4.5868,0.6063,1.7916,0
2275,91.0,157.7333,39.4333,first_peak,0.641942,glassy_arps,0.219736,0.282064,0.273544,0.224656,1.0423,139,4.5464,0.5734,1.7425,0
2276,91.04,157.8027,39.4507,first_peak,0.642173,glassy_arps,0.270868,0.295988,0.243596,0.189548,1.0381,139,4.5593,0.6422,1.6424,0
2277,91.08,157.872,39.468,first_peak,0.642405,tension_chords,0.402235,0.332795,0.186584,0.078385,1.0249,141,4.6506,0.8193,1.4517,0
2278,91.12,157.9413,39.4853,first_peak,0.642639,tension_chords,0.524335,0.297488,0.126876,0.051301,1.0218,140,4.7554,0.9595,1.2519,0
2279,91.16,158.0107,39.5027,first_peak,0.642873,tension_chords,0.526089,0.214552,0.118045,0.141315,1.0327,136,4.758,0.9327,1.2226,0
2280,91.2,158.08,39.52,first_peak,0.643108,tension_chords,0.403257,0.141158,0.107977,0.347608,1.0575,133,4.6546,0.7535,1.1891,0
2281,91.24,158.1493,39.5373,first_peak,0.643344,granular_texture,0.342848,0.123417,0.162898,0.370837,1.0604,132,4.6281,0.6718,1.3734,0
2282,91.28,158.2187,39.5547,first_peak,0.643581,broken_beat,0.357094,0.148124,0.357971,0.136812,1.0325,133,4.6182,0.6982,2.0271,0
2283,91.32,158.288,39.572,first_peak,0.643819,broken_beat,0.303496,0.152053,0.487068,0.057383,1.023,134,4.729,0.6326,2.4599,0
2284,91.36,158.3573,39.5893,first_peak,0.644058,broken_beat,0.252971,0.175612,0.444379,0.127038,1.0315,135,4.6938,0.5777,2.3171,0
2285,91.4,158.4267,39.6067,first_peak,0.644298,granular_texture,0.190428,0.210948,0.265554,0.33307,1.0563,136,4.6002,0.5119,1.7183,0
2286,91.44,158.496,39.624,first_peak,0.644539,granular_texture,0.160675,0.296687,0.161238,0.381399,1.0623,140,4.6424,0.5047,1.3691,0
2287,91.48,158.5653,39.6413,first_peak,0.644781,glassy_arps,0.163858,0.473861,0.162569,0.199712,1.0406,147,4.7221,0.5707,1.3739,0
2288,91.52,158.6347,39.6587,first_peak,0.645024,glassy_arps,0.15536,0.599299,0.171919,0.073422,1.0255,153,4.8298,0.604,1.4055,0
2289,91.56,158.704,39.676,first_peak,0.645267,glassy_arps,0.130408,0.554083,0.187209,0.1283,1.0322,151,4.7924,0.5569,1.4569,0
2290,91.6,158.7733,39.6933,first_peak,0.645512,glassy_arps,0.097122,0.383723,0.242974,0.276182,1.0501,144,4.6487,0.4557,1.644,0
2291,91.64,158.8427,39.7107,first_peak,0.645757,broken_beat,0.09694,0.288693,0.327587,0.28678,1.0515,140,4.6021,0.4222,1.9277,0
2292,91.68,158.912,39.728,first_peak,0.646004,broken_beat,0.149646,0.274155,0.409157,0.167042,1.0372,139,4.6725,0.483,2.2013,0
2293,91.72,158.9813,39.7453,first_peak,0.646251,broken_beat,0.261671,0.283035,0.383767,0.071528,1.0259,140,4.652,0.6262,2.1165,0
2294,91.76,159.0507,39.7627,first_peak,0.646499,tension_chords,0.369225,0.252884,0.256095,0.121795,1.032,138,4.6408,0.75,1.6891,1
2295,91.8,159.12,39.78,first_peak,0.646748,tension_chords,0.339361,0.170175,0.152184,0.33828,1.0581,135,4.6165,0.6838,1.3412,0
2296,91.84,159.1893,39.7973,first_peak,0.646998,granular_texture,0.309225,0.131197,0.117746,0.441832,1.0706,133,4.7047,0.6325,1.2261,0
2297,91.88,159.2587,39.8147,first_peak,0.647249,tension_chords,0.409131,0.156592,0.156907,0.27737,1.051,134,4.678,0.7662,1.3576,0
2298,91.92,159.328,39.832,first_peak,0.647501,tension_chords,0.467579,0.189829,0.27533,0.067262,1.0259,136,4.7288,0.8509,1.7546,0
2299,91.96,159.3973,39.8493,first_peak,0.647754,tension_chords,0.385701,0.198209,0.353219,0.062872,1.0255,136,4.6604,0.7515,2.0158,0
2300,92.0,159.4667,39.8667,first_peak,0.648007,broken_beat,0.304354,0.211854,0.311514,0.172278,1.0388,137,4.5984,0.6546,1.8764,0
2301,92.04,159.536,39.884,first_peak,0.648262,tension_chords,0.27913,0.255819,0.217549,0.247502,1.0479,139,4.572,0.6384,1.5619,1
2302,92.08,159.6053,39.9013,first_peak,0.648517,glassy_arps,0.319802,0.359594,0.147049,0.173555,1.0391,143,4.6416,0.7256,1.326,0
2303,92.12,159.6747,39.9187,first_peak,0.648773,glassy_arps,0.359548,0.459545,0.121698,0.059209,1.0255,147,4.7277,0.8103,1.2413,0
2304,92.16,159.744,39.936,first_peak,0.64903,glassy_arps,0.343629,0.469187,0.120454,0.06673,1.0266,148,4.737,0.7938,1.2375,0
2305,92.2,159.8133,39.9533,first_peak,0.649288,glassy_arps,0.276493,0.357325,0.117143,0.249039,1.0486,143,4.6431,0.6707,1.2266,0
2306,92.24,159.8827,39.9707,first_peak,0.649547,granular_texture,0.220589,0.238401,0.191675,0.349335,1.0607,138,4.6374,0.5592,1.4766,0
2307,92.28,159.952,39.988,first_peak,0.649807,broken_beat,0.190024,0.187714,0.380704,0.241558,1.0479,136,4.6652,0.5032,2.1101,0
2308,92.32,160.0213,40.0053,first_peak,0.650067,broken_beat,0.175637,0.181124,0.562703,0.080536,1.0287,136,4.8211,0.4829,2.7201,1
2309,92.36,160.0907,40.0227,first_peak,0.650329,broken_beat,0.174626,0.20184,0.533096,0.090439,1.03,137,4.7971,0.4889,2.6212,1
2310,92.4,160.16,40.04,first_peak,0.650591,granular_texture,0.162398,0.203265,0.305767,0.32857,1.0587,137,4.6244,0.4741,1.86,0
2311,92.44,160.2293,40.0573,first_peak,0.650854,granular_texture,0.136727,0.186433,0.16421,0.512629,1.0809,136,4.782,0.4362,1.386,0
2312,92.48,160.2987,40.0747,first_peak,0.651118,granular_texture,0.155777,0.25683,0.167951,0.419442,1.0698,139,4.704,0.4846,1.3989,0
2313,92.52,160.368,40.092,first_peak,0.651382,glassy_arps,0.219522,0.444335,0.217582,0.118561,1.0339,147,4.7263,0.6299,1.5654,0
2314,92.56,160.4373,40.1093,first_peak,0.651648,glassy_arps,0.196459,0.461609,0.266581,0.075351,1.0288,148,4.7422,0.6071,1.7299,0
2315,92.6,160.5067,40.1267,first_peak,0.651914,glassy_arps,0.152347,0.395503,0.285122,0.167027,1.0399,145,4.6872,0.5289,1.7923,1
2316,92.64,160.576,40.144,first_peak,0.652182,glassy_arps,0.150059,0.351005,0.272177,0.226759,1.0472,143,4.6506,0.5104,1.7492,1
2317,92.68,160.6453,40.1613,first_peak,0.65245,glassy_arps,0.224775,0.343934,0.263658,0.167633,1.0402,143,4.6457,0.6013,1.7209,0
2318,92.72,160.7147,40.1787,first_peak,0.652718,tension_chords,0.387488,0.348278,0.203122,0.061112,1.0276,143,4.684,0.8063,1.5184,0
2319,92.76,160.784,40.196,first_peak,0.652988,tension_chords,0.508623,0.290345,0.138106,0.062926,1.0279,141,4.7881,0.9374,1.3009,0
2320,92.8,160.8533,40.2133,first_peak,0.653258,tension_chords,0.44655,0.184567,0.112144,0.256739,1.0513,136,4.7366,0.8228,1.2143,0
2321,92.84,160.9227,40.2307,first_peak,0.65353,tension_chords,0.390026,0.130908,0.106684,0.372383,1.0653,134,4.6897,0.7333,1.1963,0
2322,92.88,160.992,40.248,first_peak,0.653802,tension_chords,0.432242,0.136082,0.191727,0.239949,1.0495,134,4.7268,0.7879,1.4815,0
2323,92.92,161.0613,40.2653,first_peak,0.654074,tension_chords,0.406352,0.134266,0.395107,0.064276,1.0286,134,4.706,0.7549,2.1631,1
2324,92.96,161.1307,40.2827,first_peak,0.654348,broken_beat,0.35333,0.132524,0.456847,0.057298,1.0279,134,4.7502,0.688,2.3702,1
2325,93.0,161.2,40.3,first_peak,0.654622,broken_beat,0.294692,0.154676,0.351365,0.199267,1.045,135,4.6617,0.6225,2.0172,0
2326,93.04,161.2693,40.3173,first_peak,0.654898,granular_texture,0.24065,0.227573,0.198524,0.333253,1.0612,138,4.6476,0.5805,1.5054,0
2327,93.08,161.3387,40.3347,first_peak,0.655174,glassy_arps,0.227097,0.37374,0.134869,0.264294,1.0531,145,4.6832,0.6147,1.2925,0
2328,93.12,161.408,40.352,first_peak,0.65545,glassy_arps,0.227155,0.538853,0.15157,0.082422,1.0314,152,4.8248,0.6725,1.3488,0
2329,93.16,161.4773,40.3693,first_peak,0.655728,glassy_arps,0.184494,0.578716,0.155381,0.081409,1.0314,153,4.8599,0.6332,1.3618,0
2330,93.2,161.5467,40.3867,first_peak,0.656006,glassy_arps,0.12483,0.456565,0.179908,0.238696,1.0504,148,4.7573,0.5158,1.4443,1
2331,93.24,161.616,40.404,first_peak,0.656285,glassy_arps,0.087869,0.312867,0.299827,0.299437,1.0578,142,4.6364,0.4193,1.8463,1
2332,93.28,161.6853,40.4213,first_peak,0.656565,broken_beat,0.090822,0.257988,0.470049,0.181141,1.0438,140,4.7713,0.4038,2.4169,0
2333,93.32,161.7547,40.4387,first_peak,0.656845,broken_beat,0.137694,0.271531,0.518318,0.072457,1.0308,141,4.8135,0.4672,2.5789,0
2334,93.36,161.824,40.456,first_peak,0.657127,broken_beat,0.21294,0.276298,0.392562,0.1182,1.0365,141,4.7079,0.5629,2.1579,0
2335,93.4,161.8933,40.4733,first_peak,0.657409,granular_texture,0.205049,0.189056,0.183207,0.422687,1.0731,137,4.7348,0.5225,1.4569,0
2336,93.44,161.9627,40.4907,first_peak,0.657691,granular_texture,0.203933,0.146762,0.131646,0.51766,1.0847,136,4.8167,0.5063,1.2845,0
2337,93.48,162.032,40.508,first_peak,0.657975,tension_chords,0.335131,0.197553,0.176853,0.290463,1.0575,138,4.6629,0.6881,1.4362,1
2338,93.52,162.1013,40.5253,first_peak,0.658259,tension_chords,0.419703,0.238677,0.260912,0.080707,1.0325,139,4.736,0.8082,1.7181,1
2339,93.56,162.1707,40.5427,first_peak,0.658544,broken_beat,0.346661,0.221962,0.352173,0.079204,1.0324,139,4.6799,0.711,2.0242,0
2340,93.6,162.24,40.56,first_peak,0.65883,broken_beat,0.255261,0.198666,0.362952,0.183122,1.045,138,4.6903,0.5886,2.0606,0
2341,93.64,162.3093,40.5773,first_peak,0.659116,broken_beat,0.254827,0.235529,0.284349,0.225295,1.0502,139,4.6248,0.601,1.7976,0
2342,93.68,162.3787,40.5947,first_peak,0.659403,tension_chords,0.343562,0.34237,0.17514,0.138928,1.04,144,4.6764,0.7493,1.4321,0
2343,93.72,162.448,40.612,first_peak,0.659691,tension_chords,0.433591,0.403179,0.116418,0.046812,1.0291,147,4.7542,0.8831,1.2357,0
2344,93.76,162.5173,40.6293,first_peak,0.65998,tension_chords,0.452535,0.355182,0.105461,0.086822,1.034,145,4.7716,0.89,1.1993,0
2345,93.8,162.5867,40.6467,first_peak,0.660269,tension_chords,0.381523,0.265536,0.101791,0.25115,1.0539,141,4.7125,0.7698,1.1873,0
2346,93.84,162.656,40.664,first_peak,0.660559,tension_chords,0.317681,0.212879,0.162273,0.307167,1.0607,139,4.6595,0.6716,1.3902,0
2347,93.88,162.7253,40.6813,first_peak,0.66085,broken_beat,0.299395,0.188404,0.362599,0.149603,1.0419,138,4.699,0.6402,2.0616,0
2348,93.92,162.7947,40.6987,first_peak,0.661141,broken_beat,0.251354,0.156764,0.534636,0.057246,1.031,136,4.8465,0.5691,2.6383,0
2349,93.96,162.864,40.716,first_peak,0.661433,broken_beat,0.203955,0.153693,0.513268,0.129084,1.0397,136,4.8297,0.5087,2.567,0
2350,94.0,162.9333,40.7333,first_peak,0.661726,granular_texture,0.160702,0.153453,0.256748,0.429096,1.0759,136,4.7594,0.4546,1.708,0
2351,94.04,163.0027,40.7507,first_peak,0.662019,granular_texture,0.142204,0.183694,0.152453,0.521649,1.0871,138,4.8394,0.442,1.3589,0
2352,94.08,163.072,40.768,first_peak,0.662314,glassy_arps,0.195258,0.369373,0.217097,0.218272,1.0509,146,4.7113,0.5734,1.5758,1
2353,94.12,163.1413,40.7853,first_peak,0.662608,glassy_arps,0.186017,0.502375,0.222151,0.089458,1.0355,151,4.8256,0.6084,1.5931,0
2354,94.16,163.2107,40.8027,first_peak,0.662904,glassy_arps,0.132672,0.453923,0.244359,0.169046,1.0452,149,4.7858,0.5247,1.6678,0
2355,94.2,163.28,40.82,first_peak,0.6632,glassy_arps,0.098686,0.346603,0.282152,0.272559,1.0578,145,4.6959,0.4447,1.7947,0
2356,94.24,163.3493,40.8373,first_peak,0.663497,glassy_arps,0.118854,0.346309,0.322032,0.212806,1.0507,145,4.6969,0.4698,1.9287,0
2357,94.28,163.4187,40.8547,first_peak,0.663794,glassy_arps,0.19429,0.415708,0.314164,0.075838,1.0344,148,4.7572,0.5884,1.9026,0
2358,94.32,163.488,40.872,first_peak,0.664092,glassy_arps,0.303682,0.418842,0.220287,0.057188,1.0323,148,4.7612,0.7262,1.5885,0
2359,94.36,163.5573,40.8893,first_peak,0.664391,tension_chords,0.349851,0.27194,0.136274,0.241935,1.0547,142,4.7039,0.7325,1.3073,0
2360,94.4,163.6267,40.9067,first_peak,0.664691,granular_texture,0.343963,0.16337,0.116573,0.376094,1.0709,137,4.7276,0.6871,1.2417,0
2361,94.44,163.696,40.924,first_peak,0.664991,tension_chords,0.426568,0.151042,0.145629,0.276761,1.0591,137,4.7718,0.7861,1.3393,0
2362,94.48,163.7653,40.9413,first_peak,0.665291,tension_chords,0.491605,0.156919,0.273155,0.078321,1.0354,137,4.8284,0.8694,1.7669,0
